3028793,2019-01-14 00:00:00,3,45.00
3028871,2019-01-14 00:00:00,4,180.00
3030148,2019-01-14 00:00:00,1,30.00
3030251,2019-01-14 00:00:00,24,720.00
3030252,2019-01-14 00:00:00,27,810.00
3030372,2019-01-14 00:00:00,27,405.00
3030733,2019-01-14 00:00:00,28,420.00
3030866,2019-01-14 00:00:00,8,120.00
3030886,2019-01-14 00:00:00,24,360.00
3030950,2019-01-14 00:00:00,45,675.00
3031333,2019-01-14 00:00:00,34,510.00
3031409,2019-01-14 00:00:00,3,45.00
3031417,2019-01-14 00:00:00,2,30.00
3031439,2019-01-14 00:00:00,26,390.00
3031492,2019-01-14 00:00:00,7,105.00
3031609,2019-01-14 00:00:00,5,75.00
3031829,2019-01-14 00:00:00,31,465.00
3032002,2019-01-14 00:00:00,3,45.00
3032003,2019-01-14 00:00:00,3,45.00
3032515,2019-01-14 00:00:00,22,330.00
3033004,2019-01-14 00:00:00,9,135.00
3033170,2019-01-14 00:00:00,10,150.00
3033586,2019-01-14 00:00:00,52,1125.00
3033587,2019-01-14 00:00:00,12,540.00
3033599,2019-01-14 00:00:00,8,120.00
3033804,2019-01-14 00:00:00,13,195.00
3034277,2019-01-14 00:00:00,16,240.00
3034431,2019-01-14 00:00:00,10,300.00
3034996,2019-01-14 00:00:00,8,120.00
3035400,2019-01-14 00:00:00,13,195.00
3035410,2019-01-14 00:00:00,12,180.00
3035840,2019-01-14 00:00:00,16,240.00
3036183,2019-01-14 00:00:00,1,15.00
3036344,2019-01-14 00:00:00,2,30.00
3036493,2019-01-14 00:00:00,22,330.00
3036616,2019-01-14 00:00:00,4,60.00
3036809,2019-01-14 00:00:00,9,135.00
3036926,2019-01-14 00:00:00,8,120.00
3037090,2019-01-14 00:00:00,15,450.00
3037120,2019-01-14 00:00:00,6,90.00
5000141,2019-01-14 00:00:00,7,105.00
5000155,2019-01-14 00:00:00,2,30.00
5000178,2019-01-14 00:00:00,13,225.00
5000206,2019-01-14 00:00:00,1,15.00
5000209,2019-01-14 00:00:00,4,60.00
5000226,2019-01-14 00:00:00,4,60.00
5000324,2019-01-14 00:00:00,28,420.00
5000440,2019-01-14 00:00:00,9,135.00
5000442,2019-01-14 00:00:00,4,60.00
5000443,2019-01-14 00:00:00,2,30.00
5000528,2019-01-14 00:00:00,7,105.00
5000634,2019-01-14 00:00:00,9,135.00
5000652,2019-01-14 00:00:00,27,705.00
5000713,2019-01-14 00:00:00,1,15.00
5000763,2019-01-14 00:00:00,6,180.00
5000770,2019-01-14 00:00:00,2,30.00
5000838,2019-01-14 00:00:00,22,330.00
5000920,2019-01-14 00:00:00,3,45.00
5000944,2019-01-14 00:00:00,3,105.00
5000982,2019-01-14 00:00:00,1,15.00
5000998,2019-01-14 00:00:00,14,210.00
5001078,2019-01-14 00:00:00,6,90.00
5001421,2019-01-14 00:00:00,2,30.00
5001455,2019-01-14 00:00:00,54,810.00
5001456,2019-01-14 00:00:00,2,30.00
5001458,2019-01-14 00:00:00,10,150.00
5001512,2019-01-14 00:00:00,5,75.00
5001522,2019-01-14 00:00:00,2,30.00
5001530,2019-01-14 00:00:00,2,30.00
5001695,2019-01-14 00:00:00,13,195.00
5001794,2019-01-14 00:00:00,66,1980.00
5001803,2019-01-14 00:00:00,1,15.00
5001806,2019-01-14 00:00:00,2,30.00
5001815,2019-01-14 00:00:00,1,15.00
5001828,2019-01-14 00:00:00,6,90.00
5002056,2019-01-14 00:00:00,1,15.00
5002387,2019-01-14 00:00:00,2,30.00
5002402,2019-01-14 00:00:00,3,45.00
5002427,2019-01-14 00:00:00,3,45.00
5002441,2019-01-14 00:00:00,13,195.00
5002533,2019-01-14 00:00:00,4,60.00
5002745,2019-01-14 00:00:00,4,60.00
5002747,2019-01-14 00:00:00,10,150.00
5002800,2019-01-14 00:00:00,1,15.00
5002896,2019-01-14 00:00:00,26,390.00
5002911,2019-01-14 00:00:00,3,45.00
5002931,2019-01-14 00:00:00,1,15.00
5002959,2019-01-14 00:00:00,13,195.00
5003088,2019-01-14 00:00:00,6,90.00
5003106,2019-01-14 00:00:00,2,30.00
